"Gene.Name","Gene.ID.x","log2FoldChange","padj","Gene.ID.y","atlas_log2FC","direction_R","direction_ATLAS","match"
"Ik","ENSMUSG00000024474",0.138628355317774,0.949908407640539,"ENSMUSG00000024474",0.1,"Up","Up",TRUE
"Ikbkb","ENSMUSG00000031537",-0.109547302874365,0.964550983583093,"ENSMUSG00000031537",-0.1,"Down","Down",TRUE
"Ikbke","ENSMUSG00000042349",-0.347339111751436,0.837611775214489,"ENSMUSG00000042349",-0.3,"Down","Down",TRUE
"Ikbkg","ENSMUSG00000004221",-0.135811055307742,0.958719993972957,"ENSMUSG00000004221",-0.1,"Down","Down",TRUE
"Ikzf2","ENSMUSG00000025997",-0.316986974921728,0.618361575371989,"ENSMUSG00000025997",-0.3,"Down","Down",TRUE
"Ikzf5","ENSMUSG00000040167",0.962696321438485,0.81121314900763,"ENSMUSG00000040167",0.5,"Up","Up",TRUE
"Il10rb","ENSMUSG00000022969",0.215054980359106,0.898809480670122,"ENSMUSG00000022969",0.2,"Up","Up",TRUE
"Il11","ENSMUSG00000004371",1.61595861386695,0.43247082247271,"ENSMUSG00000004371",0.9,"Up","Up",TRUE
"Il13ra1","ENSMUSG00000017057",0.336699384475956,0.538989734918093,"ENSMUSG00000017057",0.3,"Up","Up",TRUE
"Il15","ENSMUSG00000031712",-0.814751498990019,0.419321190918504,"ENSMUSG00000031712",-0.7,"Down","Down",TRUE
"Il16","ENSMUSG00000001741",-0.234653329423375,0.975019767020469,"ENSMUSG00000001741",-0.1,"Down","Down",TRUE
"Il17ra","ENSMUSG00000002897",0.0696755168600759,0.984659097844783,"ENSMUSG00000002897",0.1,"Up","Up",TRUE
"Il17rc","ENSMUSG00000030281",-0.662088650152182,0.292190162134795,"ENSMUSG00000030281",-0.6,"Down","Down",TRUE
"Il17rd","ENSMUSG00000040717",-0.190775234195841,0.974930164478421,"ENSMUSG00000040717",-0.1,"Down","Down",TRUE
"Il17re","ENSMUSG00000043088",0.913491134733732,0.833836123336019,"ENSMUSG00000043088",0.4,"Up","Up",TRUE
"Il18","ENSMUSG00000039217",-1.56322364487397,0.439155337446987,"ENSMUSG00000039217",-1,"Down","Down",TRUE
"Il1b","ENSMUSG00000027398",2.11979897670244,0.2403736550336,"ENSMUSG00000027398",1.4,"Up","Up",TRUE
"Il1f8","ENSMUSG00000026985",0.2140896953751,0.980388620275529,"ENSMUSG00000026985",0.1,"Up","Up",TRUE
"Il1r1","ENSMUSG00000026072",0.405157950411234,0.803403233189352,"ENSMUSG00000026072",0.4,"Up","Up",TRUE
"Il1rap","ENSMUSG00000022514",0.184935527394399,0.977789657841989,"ENSMUSG00000022514",0.1,"Up","Up",TRUE
"Il1rl1","ENSMUSG00000026069",2.44664529306524,0.283717109783624,"ENSMUSG00000026069",1.5,"Up","Up",TRUE
"Il1rn","ENSMUSG00000026981",2.11079436408968,0.0173769813097954,"ENSMUSG00000026981",1.6,"Up","Up",TRUE
"Il22ra1","ENSMUSG00000037157",0.0419576066479659,0.989622670758662,"ENSMUSG00000037157",0.1,"Up","Up",TRUE
"Il33","ENSMUSG00000024810",2.52051251941097,0.101305991558825,"ENSMUSG00000024810",1.3,"Up","Up",TRUE
"Il34","ENSMUSG00000031750",1.04997794634779,0.797213775862814,"ENSMUSG00000031750",0.5,"Up","Up",TRUE
"Il4ra","ENSMUSG00000030748",0.962881599088714,0.00802654073145686,"ENSMUSG00000030748",0.9,"Up","Up",TRUE
"Il5ra","ENSMUSG00000005364",2.36409114691953,0.0727259776239941,"ENSMUSG00000005364",1.7,"Up","Up",TRUE
"Il6st","ENSMUSG00000021756",-0.195572677941104,0.91877536128562,"ENSMUSG00000021756",-0.2,"Down","Down",TRUE
"Ildr1","ENSMUSG00000022900",-0.310797186084944,0.548772579500288,"ENSMUSG00000022900",-0.3,"Down","Down",TRUE
"Ilf2","ENSMUSG00000001016",-0.87250988126308,0.395461398629238,"ENSMUSG00000001016",-0.7,"Down","Down",TRUE
"Ilf3","ENSMUSG00000032178",-0.42223279382448,0.902546146096308,"ENSMUSG00000032178",-0.4,"Down","Down",TRUE
"Ilkap","ENSMUSG00000026309",0.468051284729686,0.837722069363486,"ENSMUSG00000026309",0.3,"Up","Up",TRUE
"Ilrun","ENSMUSG00000056692",0.1282061664879,0.930426672958826,"ENSMUSG00000056692",0.1,"Up","Up",TRUE
"Ilvbl","ENSMUSG00000032763",0.198491238850168,0.937374079681574,"ENSMUSG00000032763",0.2,"Up","Up",TRUE
"Immp2l","ENSMUSG00000056899",-0.667480341567113,0.88809966915228,"ENSMUSG00000056899",-0.3,"Down","Down",TRUE
"Immt","ENSMUSG00000052337",-0.148598600962812,0.919465173092246,"ENSMUSG00000052337",-0.1,"Down","Down",TRUE
"Imp3","ENSMUSG00000032288",-1.50788593121511,0.413749606064803,"ENSMUSG00000032288",-0.9,"Down","Down",TRUE
"Imp4","ENSMUSG00000026127",0.108634510220427,0.977789657841989,"ENSMUSG00000026127",0.1,"Up","Up",TRUE
"Impa1","ENSMUSG00000027531",0.0784617668279468,0.977789657841989,"ENSMUSG00000027531",0.1,"Up","Up",TRUE
"Impa2","ENSMUSG00000024525",-1.25745260040822,0.767778774800604,"ENSMUSG00000024525",-0.7,"Down","Down",TRUE
"Impdh1","ENSMUSG00000003500",0.687896693271593,0.694359566476507,"ENSMUSG00000003500",0.5,"Up","Up",TRUE
"Impdh2","ENSMUSG00000062867",-0.26288268600804,0.936175834178223,"ENSMUSG00000062867",-0.2,"Down","Down",TRUE
"Inafm1","ENSMUSG00000091811",0.229684960279823,0.980388620275529,"ENSMUSG00000091811",0.1,"Up","Up",TRUE
"Inafm2","ENSMUSG00000074918",0.397462528682311,0.84903872985172,"ENSMUSG00000074918",0.4,"Up","Up",TRUE
"Incenp","ENSMUSG00000024660",-0.402465348466322,0.906073231890288,"ENSMUSG00000024660",-0.3,"Down","Down",TRUE
"Inf2","ENSMUSG00000037679",-0.198098986252959,0.950792118120428,"ENSMUSG00000037679",-0.1,"Down","Down",TRUE
"Ing1","ENSMUSG00000045969",-0.0917614691157346,0.977789657841989,"ENSMUSG00000045969",-0.1,"Down","Down",TRUE
"Ing2","ENSMUSG00000063049",-0.649931480634945,0.837611775214489,"ENSMUSG00000063049",-0.4,"Down","Down",TRUE
"Ing3","ENSMUSG00000029670",0.147191541461139,0.980388620275529,"ENSMUSG00000029670",0.1,"Up","Up",TRUE
"Ing4","ENSMUSG00000030330",-0.531281453570182,0.932799267399598,"ENSMUSG00000030330",-0.3,"Down","Down",TRUE
"Ing5","ENSMUSG00000026283",0.426295562476712,0.829450385116596,"ENSMUSG00000026283",0.3,"Up","Up",TRUE
"Inhba","ENSMUSG00000041324",2.68733261934717,0.000235583975895398,"ENSMUSG00000041324",2.4,"Up","Up",TRUE
"Inip","ENSMUSG00000038544",0.155205684589293,0.972240843222942,"ENSMUSG00000038544",0.1,"Up","Up",TRUE
"Ino80","ENSMUSG00000034154",-0.223887868471347,0.885967428747726,"ENSMUSG00000034154",-0.2,"Down","Down",TRUE
"Ino80b","ENSMUSG00000030034",-0.739666843616552,0.893429746096933,"ENSMUSG00000030034",-0.4,"Down","Down",TRUE
"Ino80d","ENSMUSG00000040865",0.0767237749437555,0.965558958325805,"ENSMUSG00000040865",0.1,"Up","Up",TRUE
"Ino80dos","ENSMUSG00000084799",-0.717954173305298,0.858132421611058,"ENSMUSG00000084799",-0.4,"Down","Down",TRUE
"Ino80e","ENSMUSG00000030689",-0.501985660783047,0.888073296435024,"ENSMUSG00000030689",-0.3,"Down","Down",TRUE
"Inpp1","ENSMUSG00000026102",-0.304679801108278,0.890108369266742,"ENSMUSG00000026102",-0.3,"Down","Down",TRUE
"Inpp4a","ENSMUSG00000026113",0.269708601444501,0.888209513478979,"ENSMUSG00000026113",0.2,"Up","Up",TRUE
"Inpp4b","ENSMUSG00000037940",-0.645013926398416,0.495835737231846,"ENSMUSG00000037940",-0.6,"Down","Down",TRUE
"Inpp5a","ENSMUSG00000025477",0.374591277512536,0.847811441438423,"ENSMUSG00000025477",0.3,"Up","Up",TRUE
"Inpp5b","ENSMUSG00000028894",-0.409974550558365,0.881044319904538,"ENSMUSG00000028894",-0.3,"Down","Down",TRUE
"Inpp5d","ENSMUSG00000026288",-0.310771152527821,0.971618534563176,"ENSMUSG00000026288",-0.1,"Down","Down",TRUE
"Inpp5e","ENSMUSG00000026925",-0.536477865228009,0.79375510339815,"ENSMUSG00000026925",-0.4,"Down","Down",TRUE
"Inpp5f","ENSMUSG00000042105",1.12736091765077,0.148419356841433,"ENSMUSG00000042105",0.9,"Up","Up",TRUE
"Inpp5j","ENSMUSG00000034570",-0.808126161893258,0.18829652759222,"ENSMUSG00000034570",-0.7,"Down","Down",TRUE
"Inpp5k","ENSMUSG00000006127",-0.62543126311931,0.696719558094052,"ENSMUSG00000006127",-0.5,"Down","Down",TRUE
"Insig2","ENSMUSG00000003721",-0.150733235289986,0.947909665227538,"ENSMUSG00000003721",-0.2,"Down","Down",TRUE
"Insr","ENSMUSG00000005534",-0.412551720046331,0.512587390708616,"ENSMUSG00000005534",-0.4,"Down","Down",TRUE
"Insyn2a","ENSMUSG00000073805",0.240628899956121,0.943898283213427,"ENSMUSG00000073805",0.2,"Up","Up",TRUE
"Ints10","ENSMUSG00000031864",-0.23318065853124,0.932818119602658,"ENSMUSG00000031864",-0.2,"Down","Down",TRUE
"Ints11","ENSMUSG00000029034",0.241072159199185,0.929699349652283,"ENSMUSG00000029034",0.2,"Up","Up",TRUE
"Ints12","ENSMUSG00000028016",-0.381990934015551,0.837722069363486,"ENSMUSG00000028016",-0.3,"Down","Down",TRUE
"Ints13","ENSMUSG00000040250",0.149834240215926,0.973334272589221,"ENSMUSG00000040250",0.2,"Up","Up",TRUE
"Ints14","ENSMUSG00000034263",-0.0466749968422841,0.990068065476908,"ENSMUSG00000034263",-0.1,"Down","Down",TRUE
"Ints2","ENSMUSG00000018068",0.14776540570528,0.965523069995349,"ENSMUSG00000018068",0.1,"Up","Up",TRUE
"Ints3","ENSMUSG00000027933",0.174179061921209,0.941023963531467,"ENSMUSG00000027933",0.1,"Up","Up",TRUE
"Ints4","ENSMUSG00000025133",0.629223512417527,0.802593104641235,"ENSMUSG00000025133",0.4,"Up","Up",TRUE
"Ints5","ENSMUSG00000071652",-0.318732349657191,0.919603375733435,"ENSMUSG00000071652",-0.2,"Down","Down",TRUE
"Ints6l","ENSMUSG00000035967",-0.371696416119021,0.803032878972691,"ENSMUSG00000035967",-0.3,"Down","Down",TRUE
"Ints7","ENSMUSG00000037461",0.0661497005851072,0.989075446787473,"ENSMUSG00000037461",0.1,"Up","Up",TRUE
"Ints8","ENSMUSG00000040738",0.0431987184024103,0.990373388408506,"ENSMUSG00000040738",0.1,"Up","Up",TRUE
"Ints9","ENSMUSG00000021975",-0.112913696724898,0.980388620275529,"ENSMUSG00000021975",-0.1,"Down","Down",TRUE
"Intu","ENSMUSG00000060798",-1.26673267245976,0.701151344432504,"ENSMUSG00000060798",-0.6,"Down","Down",TRUE
"Invs","ENSMUSG00000028344",-0.248696727821217,0.973334272589221,"ENSMUSG00000028344",-0.2,"Down","Down",TRUE
"Ip6k1","ENSMUSG00000032594",-0.41229906263086,0.750144729258636,"ENSMUSG00000032594",-0.4,"Down","Down",TRUE
"Ip6k2","ENSMUSG00000032599",0.255088775358785,0.920637362377861,"ENSMUSG00000032599",0.2,"Up","Up",TRUE
"Ipo11","ENSMUSG00000042590",-0.718391875751347,0.723750581521331,"ENSMUSG00000042590",-0.5,"Down","Down",TRUE
"Ipo13","ENSMUSG00000033365",0.391847310357857,0.904219153664297,"ENSMUSG00000033365",0.3,"Up","Up",TRUE
"Ipo4","ENSMUSG00000002319",0.580208561188437,0.900613547833964,"ENSMUSG00000002319",0.3,"Up","Up",TRUE
"Ipo5","ENSMUSG00000030662",0.147469356761247,0.947909665227538,"ENSMUSG00000030662",0.1,"Up","Up",TRUE
"Ipo7","ENSMUSG00000066232",0.236094710553542,0.798435353493351,"ENSMUSG00000066232",0.2,"Up","Up",TRUE
"Ipo8","ENSMUSG00000040029",-0.222256685273196,0.869233465407048,"ENSMUSG00000040029",-0.2,"Down","Down",TRUE
"Ipp","ENSMUSG00000028696",-1.1882139997023,0.2403736550336,"ENSMUSG00000028696",-0.8,"Down","Down",TRUE
"Ippk","ENSMUSG00000021385",0.0902674840738916,0.984648063345799,"ENSMUSG00000021385",0.1,"Up","Up",TRUE
"Iqce","ENSMUSG00000036555",0.131193939011623,0.985970072600184,"ENSMUSG00000036555",0.1,"Up","Up",TRUE
"Iqgap1","ENSMUSG00000030536",0.693292046744866,0.0358718657723576,"ENSMUSG00000030536",0.7,"Up","Up",TRUE
"Iqgap2","ENSMUSG00000021676",-0.711252626557401,0.0222133113273738,"ENSMUSG00000021676",-0.7,"Down","Down",TRUE
"Iqgap3","ENSMUSG00000028068",0.67605454274625,0.826112944918726,"ENSMUSG00000028068",0.4,"Up","Up",TRUE
"Iqsec1","ENSMUSG00000034312",-0.432794855385148,0.651243376373216,"ENSMUSG00000034312",-0.4,"Down","Down",TRUE
"Iqsec2","ENSMUSG00000041115",-0.213132842049985,0.941023963531467,"ENSMUSG00000041115",-0.2,"Down","Down",TRUE
"Irag1","ENSMUSG00000005611",0.642619774628946,0.862979321063571,"ENSMUSG00000005611",0.4,"Up","Up",TRUE
"Irak1","ENSMUSG00000031392",-0.150236706112211,0.947909665227538,"ENSMUSG00000031392",-0.1,"Down","Down",TRUE
"Irak2","ENSMUSG00000060477",-0.304051256573875,0.862491512456626,"ENSMUSG00000060477",-0.3,"Down","Down",TRUE
"Irak4","ENSMUSG00000059883",0.0587135877239429,0.984533088831823,"ENSMUSG00000059883",0.1,"Up","Up",TRUE
"Ireb2","ENSMUSG00000032293",-0.113776257322979,0.936175834178223,"ENSMUSG00000032293",-0.1,"Down","Down",TRUE
"Irf1","ENSMUSG00000018899",-0.555149090933767,0.430505231109635,"ENSMUSG00000018899",-0.5,"Down","Down",TRUE
"Irf2","ENSMUSG00000031627",-0.424938086372275,0.536801003186865,"ENSMUSG00000031627",-0.4,"Down","Down",TRUE
"Irf2bp1","ENSMUSG00000044030",0.369608686895195,0.880781751408972,"ENSMUSG00000044030",0.3,"Up","Up",TRUE
"Irf2bp2","ENSMUSG00000051495",0.207218207116511,0.922396743559192,"ENSMUSG00000051495",0.2,"Up","Up",TRUE
"Irf2bpl","ENSMUSG00000034168",0.22888757269228,0.916409427269199,"ENSMUSG00000034168",0.2,"Up","Up",TRUE
"Irf3","ENSMUSG00000003184",0.432047976969588,0.837611775214489,"ENSMUSG00000003184",0.3,"Up","Up",TRUE
"Irf5","ENSMUSG00000029771",0.426233707116185,0.931472756123465,"ENSMUSG00000029771",0.2,"Up","Up",TRUE
"Irf6","ENSMUSG00000026638",0.484231867478192,0.302515132597372,"ENSMUSG00000026638",0.5,"Up","Up",TRUE
"Irf7","ENSMUSG00000025498",-0.612995303974601,0.417354778286569,"ENSMUSG00000025498",-0.5,"Down","Down",TRUE
"Irf8","ENSMUSG00000041515",-0.644161927713144,0.379620389476831,"ENSMUSG00000041515",-0.6,"Down","Down",TRUE
"Irf9","ENSMUSG00000002325",-0.456835646913633,0.695628171338082,"ENSMUSG00000002325",-0.4,"Down","Down",TRUE
"Irgm1","ENSMUSG00000046879",-0.689771274026445,0.564063923004252,"ENSMUSG00000046879",-0.7,"Down","Down",TRUE
"Irgm2","ENSMUSG00000069874",-1.03467700489667,0.0679077009062909,"ENSMUSG00000069874",-0.9,"Down","Down",TRUE
"Irgq","ENSMUSG00000041037",0.27689386242857,0.83229123871687,"ENSMUSG00000041037",0.2,"Up","Up",TRUE
"Irs2","ENSMUSG00000038894",-0.82900654796274,0.0614817976401998,"ENSMUSG00000038894",-0.8,"Down","Down",TRUE
"Isca1","ENSMUSG00000044792",-0.235858648719312,0.939623912738911,"ENSMUSG00000044792",-0.2,"Down","Down",TRUE
"Iscu","ENSMUSG00000025825",0.0862347313123685,0.987362789561752,"ENSMUSG00000025825",0.1,"Up","Up",TRUE
"Isg15","ENSMUSG00000035692",-0.455570343914091,0.942673041569402,"ENSMUSG00000035692",-0.4,"Down","Down",TRUE
"Isg20","ENSMUSG00000039236",1.64947659668196,0.525781921808196,"ENSMUSG00000039236",0.9,"Up","Up",TRUE
"Isg20l2","ENSMUSG00000048039",-0.221689256905262,0.945509784144128,"ENSMUSG00000048039",-0.2,"Down","Down",TRUE
"Isoc1","ENSMUSG00000024601",-0.16305176641695,0.954733594586031,"ENSMUSG00000024601",-0.1,"Down","Down",TRUE
"Isoc2a","ENSMUSG00000086784",-1.14087595493718,0.546139273533565,"ENSMUSG00000086784",-0.8,"Down","Down",TRUE
"Ist1","ENSMUSG00000031729",-0.221821648143473,0.793543744533892,"ENSMUSG00000031729",-0.2,"Down","Down",TRUE
"Isx","ENSMUSG00000031621",-1.05262806144278,0.00210906035034243,"ENSMUSG00000031621",-1,"Down","Down",TRUE
"Itch","ENSMUSG00000027598",0.184707487679189,0.898523191498794,"ENSMUSG00000027598",0.2,"Up","Up",TRUE
"Itfg1","ENSMUSG00000031703",0.118557362717805,0.947909665227538,"ENSMUSG00000031703",0.1,"Up","Up",TRUE
"Itfg2","ENSMUSG00000001518",-0.235894923621689,0.968381972361848,"ENSMUSG00000001518",-0.1,"Down","Down",TRUE
"Itga1","ENSMUSG00000042284",0.403865974996828,0.710031941914352,"ENSMUSG00000042284",0.4,"Up","Up",TRUE
"Itga2","ENSMUSG00000015533",1.4983550706029,2.19338407153825e-06,"ENSMUSG00000015533",1.5,"Up","Up",TRUE
"Itga3","ENSMUSG00000001507",0.653956752411516,0.0302209646214794,"ENSMUSG00000001507",0.6,"Up","Up",TRUE
"Itga4","ENSMUSG00000027009",1.08982801531341,0.632690033661047,"ENSMUSG00000027009",0.5,"Up","Up",TRUE
"Itga5","ENSMUSG00000000555",0.976698714749847,0.638822390013751,"ENSMUSG00000000555",0.7,"Up","Up",TRUE
"Itga6","ENSMUSG00000027111",1.15062921763381,0.000503799828187717,"ENSMUSG00000027111",1.1,"Up","Up",TRUE
"Itga7","ENSMUSG00000025348",0.200305062553157,0.921947705179734,"ENSMUSG00000025348",0.2,"Up","Up",TRUE
"Itga9","ENSMUSG00000039115",0.803266483582952,0.791479864433815,"ENSMUSG00000039115",0.5,"Up","Up",TRUE
"Itgae","ENSMUSG00000005947",-0.494874857265152,0.905138865468701,"ENSMUSG00000005947",-0.3,"Down","Down",TRUE
"Itgal","ENSMUSG00000030830",-0.450641337514441,0.957838904891184,"ENSMUSG00000030830",-0.3,"Down","Down",TRUE
"Itgav","ENSMUSG00000027087",0.97615988698811,0.0191770980603418,"ENSMUSG00000027087",1,"Up","Up",TRUE
"Itgax","ENSMUSG00000030789",0.188631879786216,0.980388620275529,"ENSMUSG00000030789",0.1,"Up","Up",TRUE
"Itgb1","ENSMUSG00000025809",0.674080039392184,0.136809087654589,"ENSMUSG00000025809",0.7,"Up","Up",TRUE
"Itgb2","ENSMUSG00000000290",0.630322856744388,0.930426672958826,"ENSMUSG00000000290",0.2,"Up","Up",TRUE
"Itgb2l","ENSMUSG00000000157",-0.648426479296954,0.634884549530568,"ENSMUSG00000000157",-0.5,"Down","Down",TRUE
"Itgb3","ENSMUSG00000020689",1.63191296386246,0.0598917421772525,"ENSMUSG00000020689",1.2,"Up","Up",TRUE
"Itgb4","ENSMUSG00000020758",0.877259677599289,0.0113457415607699,"ENSMUSG00000020758",0.9,"Up","Up",TRUE
"Itgb5","ENSMUSG00000022817",0.298457339819995,0.882862839161732,"ENSMUSG00000022817",0.3,"Up","Up",TRUE
"Itgb6","ENSMUSG00000026971",0.704070395668376,0.128581636454458,"ENSMUSG00000026971",0.7,"Up","Up",TRUE
"Itgb8","ENSMUSG00000025321",2.18608142555837,0.00173593824414606,"ENSMUSG00000025321",1.7,"Up","Up",TRUE
"Itih5","ENSMUSG00000025780",-0.480347074771897,0.344490690995629,"ENSMUSG00000025780",-0.5,"Down","Down",TRUE
"Itm2b","ENSMUSG00000022108",-0.433555434602559,0.22105199089843,"ENSMUSG00000022108",-0.4,"Down","Down",TRUE
"Itm2c","ENSMUSG00000026223",0.107278715576501,0.979415674134127,"ENSMUSG00000026223",0.1,"Up","Up",TRUE
"Itpa","ENSMUSG00000074797",0.69628699809289,0.697424842221826,"ENSMUSG00000074797",0.5,"Up","Up",TRUE
"Itpk1","ENSMUSG00000057963",0.185218768894996,0.906258782475275,"ENSMUSG00000057963",0.2,"Up","Up",TRUE
"Itpkb","ENSMUSG00000038855",-0.325892429285898,0.943898283213427,"ENSMUSG00000038855",-0.2,"Down","Down",TRUE
"Itpkc","ENSMUSG00000003752",-0.236134444059184,0.908916683096289,"ENSMUSG00000003752",-0.2,"Down","Down",TRUE
"Itpr1","ENSMUSG00000030102",-0.163419199646058,0.963788928668697,"ENSMUSG00000030102",-0.1,"Down","Down",TRUE
"Itpr2","ENSMUSG00000030287",-0.981596526337684,0.473322105982964,"ENSMUSG00000030287",-0.8,"Down","Down",TRUE
"Itpr3","ENSMUSG00000042644",0.311052552235677,0.567537348099545,"ENSMUSG00000042644",0.3,"Up","Up",TRUE
"Itprid2","ENSMUSG00000027007",0.198770304396562,0.888073296435024,"ENSMUSG00000027007",0.2,"Up","Up",TRUE
"Itpripl2","ENSMUSG00000095115",0.341730123124415,0.803887059490985,"ENSMUSG00000095115",0.4,"Up","Up",TRUE
"Itsn1","ENSMUSG00000022957",-0.2820530001254,0.906258416286412,"ENSMUSG00000022957",-0.2,"Down","Down",TRUE
"Itsn2","ENSMUSG00000020640",0.38683881665887,0.416933032045654,"ENSMUSG00000020640",0.4,"Up","Up",TRUE
"Ivd","ENSMUSG00000027332",-0.793503291961985,0.684231667974008,"ENSMUSG00000027332",-0.5,"Down","Down",TRUE
"Ivns1abp","ENSMUSG00000023150",-0.130619893710494,0.89653248521649,"ENSMUSG00000023150",-0.1,"Down","Down",TRUE
"Iws1","ENSMUSG00000024384",-0.232487619329778,0.882643781843554,"ENSMUSG00000024384",-0.2,"Down","Down",TRUE
"Izumo4","ENSMUSG00000055862",0.770522259058953,0.857043062364225,"ENSMUSG00000055862",0.4,"Up","Up",TRUE
"Jade1","ENSMUSG00000025764",0.233328788631384,0.890537640007405,"ENSMUSG00000025764",0.2,"Up","Up",TRUE
"Jade2","ENSMUSG00000020387",-1.20477005979904,0.854491549435215,"ENSMUSG00000020387",-0.6,"Down","Down",TRUE
"Jade3","ENSMUSG00000037315",0.131870072915242,0.957838904891184,"ENSMUSG00000037315",0.1,"Up","Up",TRUE
"Jag1","ENSMUSG00000027276",0.358630582820328,0.830191367567659,"ENSMUSG00000027276",0.3,"Up","Up",TRUE
"Jag2","ENSMUSG00000002799",0.492872339892836,0.921317438705109,"ENSMUSG00000002799",0.2,"Up","Up",TRUE
"Jagn1","ENSMUSG00000051256",0.615930355117715,0.837611775214489,"ENSMUSG00000051256",0.5,"Up","Up",TRUE
"Jak1","ENSMUSG00000028530",0.177054005129369,0.908552654997126,"ENSMUSG00000028530",0.2,"Up","Up",TRUE
"Jak2","ENSMUSG00000024789",0.316984526037854,0.531184186451055,"ENSMUSG00000024789",0.3,"Up","Up",TRUE
"Jak3","ENSMUSG00000031805",-0.377648470841909,0.940343913369928,"ENSMUSG00000031805",-0.2,"Down","Down",TRUE
"Jam2","ENSMUSG00000053062",1.62066217400895,0.039934514539672,"ENSMUSG00000053062",1.2,"Up","Up",TRUE
"Jaml","ENSMUSG00000048534",0.950591836288851,0.810088674710163,"ENSMUSG00000048534",0.5,"Up","Up",TRUE
"Jarid2","ENSMUSG00000038518",-0.166824006150188,0.947409816990606,"ENSMUSG00000038518",-0.1,"Down","Down",TRUE
"Jazf1","ENSMUSG00000063568",-0.215304063261566,0.975494814280898,"ENSMUSG00000063568",-0.1,"Down","Down",TRUE
"Jchain","ENSMUSG00000067149",-0.339177744590196,0.882245093129251,"ENSMUSG00000067149",-0.3,"Down","Down",TRUE
"Jkamp","ENSMUSG00000005078",0.366814740391111,0.941023963531467,"ENSMUSG00000005078",0.2,"Up","Up",TRUE
"Jmjd1c","ENSMUSG00000037876",-0.170555184978498,0.859480171671069,"ENSMUSG00000037876",-0.2,"Down","Down",TRUE
"Jmjd4","ENSMUSG00000036819",-0.442585661447672,0.896343424295469,"ENSMUSG00000036819",-0.3,"Down","Down",TRUE
"Jmjd6","ENSMUSG00000056962",-0.279087331105454,0.916409427269199,"ENSMUSG00000056962",-0.2,"Down","Down",TRUE
"Jmjd8","ENSMUSG00000025736",-1.77682655690225,0.587759212910738,"ENSMUSG00000025736",-0.7,"Down","Down",TRUE
"Jmy","ENSMUSG00000021690",-0.463444796935494,0.720333071774399,"ENSMUSG00000021690",-0.4,"Down","Down",TRUE
"Josd1","ENSMUSG00000022426",-0.408222175813936,0.837611775214489,"ENSMUSG00000022426",-0.4,"Down","Down",TRUE
"Josd2","ENSMUSG00000038695",0.184964753617335,0.980388620275529,"ENSMUSG00000038695",0.1,"Up","Up",TRUE
"Jpt1","ENSMUSG00000020737",0.221785982191354,0.834709869303211,"ENSMUSG00000020737",0.2,"Up","Up",TRUE
"Jpt2","ENSMUSG00000024165",0.363453486444526,0.79380267863143,"ENSMUSG00000024165",0.3,"Up","Up",TRUE
"Jpx","ENSMUSG00000097571",-0.421890992157854,0.942334189951563,"ENSMUSG00000097571",-0.3,"Down","Down",TRUE
"Jrkl","ENSMUSG00000079083",-0.238779263688982,0.905912111523102,"ENSMUSG00000079083",-0.2,"Down","Down",TRUE
"Jtb","ENSMUSG00000027937",0.444198800801822,0.896569859694018,"ENSMUSG00000027937",0.3,"Up","Up",TRUE
"Junb","ENSMUSG00000052837",0.833620776688686,0.200108647643664,"ENSMUSG00000052837",0.8,"Up","Up",TRUE
"Jund","ENSMUSG00000071076",0.707697472508843,0.311584099881039,"ENSMUSG00000071076",0.6,"Up","Up",TRUE
